filepath,label
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\6199353f-27d9-4f9f-be4c-cf6ce1bdbb08___Com.G_SpM_FL 1152.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\639eff16-558f-469d-95c3-9c526fc4f62a___Com.G_SpM_FL 1429.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\695b519a-4259-4cc6-a993-faf7bcbf5722___Com.G_SpM_FL 8889.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\6bf31bc7-0d00-4303-a3d5-20733c36fa5d___Com.G_SpM_FL 1761.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\71e1329b-568e-4d56-8aec-c6d1909aa7c1___Com.G_SpM_FL 1294.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\737e3c49-a2d9-46f4-8c40-bcc5bc7343d2___Com.G_SpM_FL 1767.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\7a4ac14c-d097-4a03-aa13-46e47a3d6bef___Com.G_SpM_FL 1298.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\7cbb0e2a-7b29-4f9d-9a1d-65e9f25a14fb___Com.G_SpM_FL 9548.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\7ced165a-9659-4bd3-b729-e58cb9d36f50___Com.G_SpM_FL 1750.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\7d7cc470-cbf2-479b-ad90-4a1a6180bafd___Com.G_SpM_FL 9544.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\7ed044d9-b8c3-4bec-a09d-3c256c0659bf___Com.G_SpM_FL 9491.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\80288a30-b830-4bb8-8477-4491a125368d___Com.G_SpM_FL 1475.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\83bc9c0d-4031-41ab-a636-45fcb01b1983___Com.G_SpM_FL 9380.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\83d3d054-0ca6-41bd-9b65-ae5d27f9605d___Com.G_SpM_FL 1384.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\8d0dffc7-aecb-4583-b3a3-1027fb4fd3d1___Com.G_SpM_FL 9567.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\8db2385b-edb8-46c1-92ab-c46bf76db8be___Com.G_SpM_FL 8602.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\8fac3575-078a-4089-9b93-11003b2cf0e5___Com.G_SpM_FL 9490.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\92d70b79-4175-4994-b706-e4ba8805f8d6___Com.G_SpM_FL 8434.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\95a0fffa-e8f5-4250-b3ff-a6c57a6a424f___Com.G_SpM_FL 9451.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\9c331f8d-7e99-4238-9edd-1f26c45c7ea7___Com.G_SpM_FL 9480.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\9cd773ee-c072-4a61-bc6c-716826705904___Com.G_SpM_FL 1220.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\9e0c8ec8-f525-444d-8657-32b668771b2f___Com.G_SpM_FL 1451.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\a317385b-4f00-489e-94d3-8fbeac153086___Com.G_SpM_FL 8698.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\a3e550eb-e6e8-4ec5-a2c3-9e7f34fb6292___Com.G_SpM_FL 8540.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\a53c16f4-bbc6-44d5-b403-2f15d2d239a8___Com.G_SpM_FL 8631.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\a5ae43ce-cfd3-4106-80e0-46c96f201b7c___Com.G_SpM_FL 1264.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\ab8fbd18-195d-43b1-b976-ee478141e8f8___Com.G_SpM_FL 9416.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\ac1d7686-c250-47b4-a16d-046305b99d2a___Com.G_SpM_FL 8725.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\ad5cdbb8-6eed-4008-9e7a-62536ed6b267___Com.G_SpM_FL 8912.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\adb33e14-0bb3-4c1a-bb17-6c2f71993d90___Com.G_SpM_FL 9043.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\adbac054-fccb-4578-8139-b91bea38110b___Com.G_SpM_FL 8812.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\add7e2f3-37f3-42e8-952d-6703822d10b4___Com.G_SpM_FL 8870.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\ae992747-4345-47c6-8499-3146eb18e4b1___Com.G_SpM_FL 9298.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\b0d67356-4a29-4265-b549-3dc32c654c27___Com.G_SpM_FL 9365.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\b12bbe4f-da0a-4acf-a84e-bfaf737accf8___Com.G_SpM_FL 1532.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\b1c4f4d8-4908-4e10-aa16-555273040c71___Com.G_SpM_FL 8614.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\b9fa2f53-8c9f-4895-8ca8-9f8de785b74f___Com.G_SpM_FL 8682.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\baee605d-65b3-4001-9bb5-05cd17855c78___Com.G_SpM_FL 8691.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\bbee7d02-f526-40c3-a603-a950ef0825e6___Com.G_SpM_FL 1458.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\bc622d59-72a1-4220-b75d-b91651d8b53d___Com.G_SpM_FL 9411.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\bf88f51a-48da-4e77-9d9f-55f1641d210e___Com.G_SpM_FL 1500.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\c1f3630e-3f47-449c-88fb-31fef64a3ee2___Com.G_SpM_FL 9344.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\c2ad3c75-0f64-405a-832f-50f258c188ca___Com.G_SpM_FL 8581.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\c8a59f0d-0c74-44c3-a862-4874566bb5c0___Com.G_SpM_FL 9594.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\c8d652a6-a7a7-496b-9535-7015e3f67c95___Com.G_SpM_FL 8492.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\c92e4745-f8f2-4be3-a3cd-42a8bf94ef37___Com.G_SpM_FL 9363.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\cb50c515-6885-4fc5-903e-b9fbac229a37___Com.G_SpM_FL 1667.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\cb6ac171-2ca1-47cc-a295-4dbe7c9b2103___Com.G_SpM_FL 8975.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d14dcbfe-aba8-4cba-ac88-652a4199ff6c___Com.G_SpM_FL 9289.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d1701437-5060-44d3-9feb-1436cdb28200___Com.G_SpM_FL 1140.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d2184d36-c149-4bab-bc07-66c9afce4567___Com.G_SpM_FL 9507.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d4e45af9-ab53-4ed4-a534-ad10c11fb7c6___Com.G_SpM_FL 8469.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d5d0d5ae-7bcf-407b-ab78-84950dc1980c___Com.G_SpM_FL 8703.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d7ec2060-8c68-4b79-af37-c13bc51f9226___Com.G_SpM_FL 8595.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\d9d22025-cee6-4963-ac70-bfa8a7af30a2___Com.G_SpM_FL 1624.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\daa3aaa8-41a1-4b46-9b3e-3363ac2fb737___Com.G_SpM_FL 1210.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\db594718-ad38-4d28-969c-c4bac1b5bbe1___Com.G_SpM_FL 8443.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\e3540464-df30-4477-8bf6-66501f270508___Com.G_SpM_FL 8501.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\e5e52f31-6255-4240-bdd6-febca61fd449___Com.G_SpM_FL 9513.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\e90ba377-d69d-47ef-808c-c6ba488da79f___Com.G_SpM_FL 8958.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\eaa10d61-de43-4eb3-9008-07d2d436005d___Com.G_SpM_FL 9003.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\f5dcd9bb-8a3a-4236-985d-3fde8ea04d6f___Com.G_SpM_FL 1250.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\f69ce7ec-7ce3-4123-becf-efea9f9bfd48___Com.G_SpM_FL 9541.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\f8833bfd-37c6-4738-838b-a17619a43abf___Com.G_SpM_FL 9530.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\f8a3d768-d2e6-43f6-bf3d-6d32d8ba9412___Com.G_SpM_FL 9536.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\f9234562-7b0a-4685-b92b-a4ee86670292___Com.G_SpM_FL 8902.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\fab1e254-f251-41ee-9e9e-a7ef7c2541ba___Com.G_SpM_FL 1417.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\fd2cc1ea-22d9-4c3f-80c6-0c9dc40bdcaa___Com.G_SpM_FL 9006.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato_Spider_mites_Two_spotted_spider_mite\fd3b6292-6d21-4f4a-969f-9ed064e2c451___Com.G_SpM_FL 1415.JPG,Tomato_Spider_mites_Two_spotted_spider_mite
D:/Final_project_data/Train\Tomato__Target_Spot\03002b91-afe3-4c72-86b8-31028913434e___Com.G_TgS_FL 0682.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\0a51617c-ecb5-42ce-9d34-300307be3465___Com.G_TgS_FL 0976.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\0adf2e61-79af-4129-aae0-f41f73b1725f___Com.G_TgS_FL 8275.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\1006b3dd-22d8-41b8-b83d-08bf189fcdaa___Com.G_TgS_FL 8118.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\1070e740-6ac0-4e66-b450-ae7ced095091___Com.G_TgS_FL 0757.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\1220c0aa-f6e0-4b7d-ab11-44e73b0b10f4___Com.G_TgS_FL 9863.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\14b33831-3899-46b9-b987-8654111ecf84___Com.G_TgS_FL 1115.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\164c168a-8d91-42b4-8f6d-08217b423068___Com.G_TgS_FL 7981.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\17cc92e0-8ca2-4917-8a55-1c4eb0e66182___Com.G_TgS_FL 9857.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\1f315135-8b90-4b79-ac61-c71a06ab141e___Com.G_TgS_FL 8080.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\1fef7bcc-bdc0-45dc-a8e6-1c9ee855a675___Com.G_TgS_FL 9950.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\21c3078a-7741-49f6-87af-394cc005e18f___Com.G_TgS_FL 7891.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\22beb2c0-f830-421b-99b9-eaa0519b1667___Com.G_TgS_FL 0739.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\26621cfe-fce8-458c-9da0-807dd2affc75___Com.G_TgS_FL 0765.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\27eb06a0-f8b9-44db-a169-4e3e6553f3f2___Com.G_TgS_FL 1108.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\2a71aaa1-bbbc-4d44-a8b6-8ef1f0ebd8ff___Com.G_TgS_FL 1102.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\30d35029-a9ce-44c7-b717-0fabef24398d___Com.G_TgS_FL 8253.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\311559f0-d5ee-4542-8280-809d1d09e1ad___Com.G_TgS_FL 8099.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\31498266-6e63-4b16-900e-0a10f28b6c1c___Com.G_TgS_FL 9752.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\379d8b0b-aca7-450c-a1bb-80d0b3cd5033___Com.G_TgS_FL 9963.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\37a012b0-0bf4-4e52-a933-2e422f54fd3e___Com.G_TgS_FL 0669.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\3b50f482-3728-49e8-942a-f0b4abba2214___Com.G_TgS_FL 9798.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\3d70bc86-89b3-4632-b94e-f850c1d40606___Com.G_TgS_FL 7995.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\3e436577-550f-47ba-bbf8-eef291a3aed0___Com.G_TgS_FL 0987.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\3f1e10c7-370d-4a8a-908a-b84eebf71050___Com.G_TgS_FL 8022.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\3f8bc89a-03ec-4adb-a403-4176b7bb1057___Com.G_TgS_FL 1008.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\421329db-4c95-4900-9e1f-c68be8473701___Com.G_TgS_FL 0640.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\42920fd3-0a32-42c8-9341-4d0659cb9e7b___Com.G_TgS_FL 0967.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\484d73fa-4049-4c52-8468-32dcb884f889___Com.G_TgS_FL 7932.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\502048b3-912d-4930-9dba-e2b6de5399ee___Com.G_TgS_FL 7868.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\55241408-ef80-443f-800d-9c1b4575609b___Com.G_TgS_FL 1046.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\5736494d-d97d-49ea-ae7f-4c33ebfc2d85___Com.G_TgS_FL 9885.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\592fd013-93fa-442e-9fe0-89a455544285___Com.G_TgS_FL 9701.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\59caebd8-c258-45a4-b8b8-bb81c74bd31a___Com.G_TgS_FL 0845.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\5a084ee2-7a6d-445e-a269-a26e50bd8883___Com.G_TgS_FL 9673.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\5d25ccac-17ed-43eb-a510-f030932706ba___Com.G_TgS_FL 7888.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\5e792d39-4b82-4ac1-8b2e-4fa124cb2605___Com.G_TgS_FL 9986.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\5e9d7d56-4b5c-46d1-b036-0c1a8a02245d___Com.G_TgS_FL 7990.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\63a17b2f-817a-4717-9964-76ee7d6c3a63___Com.G_TgS_FL 9938.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\6b66d5e4-aacb-405a-aea0-bbc9e842822a___Com.G_TgS_FL 9726.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\6bd21bee-4648-43fc-b481-dc4913a8c9be___Com.G_TgS_FL 0841.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\6eddf6dc-415f-4e8d-b6b6-3080370e228b___Com.G_TgS_FL 0659.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\70f5bc00-6c82-4051-b616-e33417ac8c82___Com.G_TgS_FL 9689.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\74aecabd-84ee-44f2-8a1f-695f17e15530___Com.G_TgS_FL 1076.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\755bfb4c-6d92-4a7f-814f-62615df4285e___Com.G_TgS_FL 9713.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\772b737c-6b1f-4216-b44a-6c05b35283cb___Com.G_TgS_FL 8378.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\78439c09-8b69-42ff-8df3-a0eb65b42786___Com.G_TgS_FL 7978.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\7983eb58-6dce-4cb5-9ec0-e44cafbc41c9___Com.G_TgS_FL 0923.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\7a154040-f4a1-4821-989c-d1904eaccf4d___Com.G_TgS_FL 8109.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\7dbcdc64-8646-4251-8253-22361604a72f___Com.G_TgS_FL 9717.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\8478585d-5f2a-463b-9752-e1f730a31050___Com.G_TgS_FL 1006.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\87794f12-b113-4064-bdf5-19c79a8077a0___Com.G_TgS_FL 8015.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\887c5359-fb30-4e3a-86cd-d35bca0699eb___Com.G_TgS_FL 7991.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\8ec26e59-70dc-4eff-a1bb-3381a9b56d96___Com.G_TgS_FL 9992.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\904ba0d5-9070-496a-8983-1eb75cd4149c___Com.G_TgS_FL 0049.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\90f8a11f-04f3-4d4d-a6c0-9b75e69ae66f___Com.G_TgS_FL 8048.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\9283430c-730c-4436-a57a-b49471817fd5___Com.G_TgS_FL 9941.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\92ce5ad2-619c-48bd-9668-61c02a68fee4___Com.G_TgS_FL 8129.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\9a9c60f1-1991-4a5d-93b9-d546f75e8b03___Com.G_TgS_FL 9858.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\9ab320dc-b7f4-42ef-82ed-77c6431d0468___Com.G_TgS_FL 0817.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\9b2960c5-ee66-4f48-9cf8-a139cca7fd41___Com.G_TgS_FL 8108.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\9b50c55a-466c-4f71-8260-cd69394912ff___Com.G_TgS_FL 0703.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\a05ea14e-6cbf-44cf-bd89-609159123d0f___Com.G_TgS_FL 7950.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\a3c89f44-7911-49e8-a5a8-a2abd3da3dcf___Com.G_TgS_FL 0729.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\a6dd65af-e40e-4dfd-84ed-ba527ae1b9b5___Com.G_TgS_FL 0650.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\a96d494b-493b-4b60-a93e-7cd2d6ae2fcd___Com.G_TgS_FL 8192.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\aabba450-a441-4097-9256-ad41e3eeaf23___Com.G_TgS_FL 0646.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ab7126ed-6e91-4175-b552-e26756c54b3e___Com.G_TgS_FL 8341.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\abc39d6e-1940-4da7-b324-6a77c19927dc___Com.G_TgS_FL 0684.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\abf4ab5c-808d-48a7-a372-018b3ccc2351___Com.G_TgS_FL 0760.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ad49cc13-6cea-41cf-a3c1-2a5c55db56dd___Com.G_TgS_FL 9893.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\b648c02d-081a-4511-8f1f-f24c7f21093f___Com.G_TgS_FL 0806.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\b6d3a3ba-01d8-4c1b-9b0e-9a9fe1e7331d___Com.G_TgS_FL 7896.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\b9c0a1d0-87ff-4b7a-99be-e9d9bc51927e___Com.G_TgS_FL 9687.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ba7494ac-d7ea-4068-84b5-33d975afc328___Com.G_TgS_FL 8321.JPG,Tomato__Target_Spot
